pid,psr,ints,iry
616453,ZM-0150,MA-0200,6
616553,DC-0725,BG-2100,32
616572,MM-2570,JW-5100,33
616576,RT-0150,TC-0385,28
616611,MM-2570,WA-0050,43
616752,GS-1050,DS-2250,40
616908,MG-0850,CA-0600,27
617187,RF-0500,LM-1100,0
617210,RF-0500,NB-0500,0
617213,EM-0250,JW-1100,80
617299,EM-0250,DM-4015,0
617395,BB-2425,BF-0800,8
617445,BB-2425,EW-0400,17
617624,MR-2500,HS-0130,1
617637,MR-2500,JR-2750,-1
617693,CK-0100,MJ-0600,53
617765,NF-0250,AB-1500,0
617815,NF-0250,PC-0800,0
617870,DB-3800,JD-3300,1
618068,TB-2300,SS-1700,34
618096,TB-2300,HA-0200,39
618184,CP-2000,JP-2000,49
618188,CP-2000,JL-0500,10
618254,MF-1000,HS-0130,5
618303,RF-0500,OS-0200,2
618399,TR-0800,KL-0800,5
618495,KO-0700,RM-1300,41
618504,MS-4100,SG-0650,21
618786,BH-1900,MG-1800,0
618833,AL-1100,HN-0300,3
618893,JF-1900,VD-0200,29
618927,AL-1100,CM-3250,18
619035,MG-0850,PR-0400,0
619056,DB-3800,JB-1250,0
619077,DB-3800,DL-0400,33
619150,DB-3800,AV-0300,0
619254,MR-2500,QD-0100,6
619402,NF-0250,EG-0050,0
619548,JC-6200,RH-0700,1
619591,CN-0500,LB-0900,2
619668,JC-6200,TD-0900,35
619739,BB-2425,CA-0600,0
619816,BB-2425,BM-0800,22
619896,PM-0200,JP-4100,1
619918,PM-0200,CC-0200,23
620074,PR-0300,PA-0100,0
620108,GS-1050,BF-0800,27
620335,AS-1600,PC-0800,2
620743,AL-1100,JT-4150,8
620999,MR-2500,DH-4900,0
621048,KO-0700,JC-3550,0
621274,AD-0100,AC-1000,80
621298,AD-0100,RH-0700,8
621337,CN-0500,RN-0300,31
621511,BR-1100,BS-2300,-2
621667,BB-2425,BW-2900,34
621771,RT-0150,CH-2250,10
621792,RT-0150,SS-1300,0
621910,TB-2650,GQ-0100,20
621971,TB-2650,TW-1750,2
621987,TB-2650,TW-1750,0
622229,GS-1050,AT-0100,22
622247,MG-0850,JS-4300,31
622570,DC-0725,JV-0425,0
622715,KC-2350,RJ-0900,30
622729,KC-2350,JP-4100,6
622745,KC-2350,RJ-0900,28
622907,RW-3850,RM-2000,0
622988,NF-0250,AR-1400,7
623007,NF-0250,ZB-0200,18
623248,AD-0680,DJ-1750,20
623480,TB-2650,LM-1100,9
623488,TB-2650,LM-1100,0
623516,KO-0700,RB-2250,1
623643,JC-6200,RJ-2000,50
623783,MS-4100,KL-0600,0
623884,MS-4100,KV-0050,45
623906,DB-3800,GQ-0100,23
624043,CN-0500,CH-2250,21
624477,CW-1900,BB-2725,0
624478,KC-2350,WW-0900,13
624582,BB-2425,TG-0950,31
624639,BB-2425,TG-0950,1
624694,BB-2425,BS-2300,6
624726,BH-1900,TS-2050,15
624783,JF-1900,RA-0650,0
624849,JF-1900,RA-0650,21
625061,PR-0300,KC-1800,12
625117,TR-0800,PA-0300,38
625290,CP-0500,CW-3700,30
625466,CK-0100,AT-0100,3
625621,RF-0500,BK-0300,16
625787,PR-0300,CH-1500,1
625856,PR-0300,RM-4600,0
625943,MS-4100,RA-0650,0
625981,MR-2500,CV-0200,45
626108,JF-1900,EL-0060,5
626122,JF-1900,AJ-1200,12
626167,AD-0100,CM-3250,5
626269,ZM-0150,DS-5150,25
626386,AD-0680,RP-0200,10
626612,JC-6200,DR-1100,0
626709,GS-1050,SG-0650,13
626717,GS-1050,PB-0750,0
626723,GS-1050,AW-1200,26
626827,MV-0300,DS-1400,32
626879,MG-0850,CM-3400,0
627097,RW-3850,JN-1750,27
627103,CN-0500,MB-5050,24
627211,BB-2425,LD-0400,81
627259,BB-2425,BG-2100,22
627308,RT-0150,JT-1300,0
627406,NF-0250,AC-2400,40
627496,NF-0250,AC-2400,18
627548,MS-0200,TG-0950,35
627759,AL-1100,WG-0500,33
627896,AL-1100,AB-1950,0
628005,AR-1300,DH-2000,10
628030,AR-1300,CW-1850,0
628104,CM-1500,JW-3050,0
628242,DB-3800,DE-0500,24
628277,CN-0500,CW-1850,2
628492,AD-0100,SM-0700,0
628528,AD-0100,JT-1300,10
628544,BB-2425,GI-1300,16
628596,MG-0850,DW-2600,54
628614,BH-1900,JB-1250,18
628616,MG-0850,TG-0950,12
628684,BH-1900,CM-1600,3
628727,CP-0500,TP-0650,58
628814,BW-0850,TM-0850,9
628854,BW-0850,AC-2400,7
629071,PR-0300,RJ-2000,16
629126,PR-0300,BG-2100,26
629136,PR-0300,BG-2100,0
629258,RG-1850,CM-3400,1
629387,NF-0250,AB-2250,51
629420,MS-0100,JR-3230,13
629487,MS-0100,JR-3230,4
629493,RF-0500,DR-3700,2
629572,AD-0680,AB-1500,0
629584,AD-0680,PC-0800,10
629734,PM-0200,RN-1100,11
629792,TB-2300,BR-1050,0
629814,PM-0200,BB-3400,30
629925,DC-0725,BI-0150,35
629930,DC-0725,RS-1000,22
630126,JF-1900,JW-6500,30
630444,AD-0100,CR-1150,15
630582,AD-0100,BS-2300,30
630593,AD-0100,BS-2300,0
630835,RT-0150,JI-0200,70
630836,MS-4100,BG-2100,0
630940,DB-3800,AB-1500,22
631019,DB-3800,CC-5300,29
631172,BR-1100,JJ-1100,9
631202,BR-1100,JJ-1100,1
631431,JM-2900,DL-2300,0
631442,JM-2900,KI-0150,0
631583,BB-2425,BC-0600,11
631750,ZM-0150,DG-2000,15
631757,PM-0200,DH-2150,-1
631802,PM-0200,JT-3800,7
631833,DC-0725,BR-1050,0
631885,DC-0725,TW-0600,18
632039,CP-0500,AO-0250,44
632069,AD-0680,PP-0400,0
632076,AD-0680,PP-0400,30
632123,RW-3850,ZB-0200,7
632187,RW-3850,QD-0100,0
632215,EM-0200,ET-0200,47
632284,JC-6200,MH-4000,9
632406,JC-6200,CH-2250,82
632441,CN-0500,CW-2300,-1
632518,CN-0500,BF-0600,34
632532,CN-0500,NA-0100,3
632847,JC-6200,XR-0100,0
632875,JC-6200,HS-0130,52
632919,TB-2650,RM-5300,0
632962,RM-0300,JH-0100,0
633096,BH-1900,MM-4000,0
633233,MS-0100,JP-2000,52
633258,MS-0100,TW-2700,2
633567,PM-0200,AO-0250,0
633593,PM-0200,TJ-2250,4
633814,EM-0200,CB-2250,12
633827,EM-0200,MW-1750,1
633867,EM-0200,ER-0150,51
633895,EM-0200,CC-5300,1
633911,EM-0200,CB-2250,0
633925,RG-1850,DL-0400,0
633953,RG-1850,JB-1250,19
634088,CN-0500,KI-0150,0
634157,CN-0500,DT-1970,19
634457,DS-3800,JB-8700,17
634485,DS-3800,CV-0200,25
634516,MS-4100,RJ-0900,0
634593,TB-2300,MA-0200,0
634614,AL-1100,DM-1300,10
634635,TB-2300,MA-0200,10
634732,ZM-0150,WG-0500,28
634789,BR-1100,JM-2800,0
635075,MR-2500,JH-0100,0
635109,BH-1900,KI-0150,14
635183,BH-1900,DT-1970,0
635193,BH-1900,DS-3175,-5
635226,JM-2900,CC-4000,0
635325,JM-2900,RM-5300,6
635386,BB-2425,VD-0200,42
635597,TB-2650,MH-4000,0
635802,TB-2300,JI-0200,5
635868,MS-4100,LR-0600,2
635937,MS-0100,BG-0400,0
636018,MS-0100,DS-3450,33
636080,ZM-0150,BB-2530,0
636168,RM-0300,RM-1600,4
636186,AD-0100,JJ-5000,60
636273,SH-1100,BF-0800,9
636305,PR-0300,JJ-1550,99
636421,SH-1100,MG-0600,4
636465,DS-3800,BM-0600,2
636711,RT-0150,TW-0600,37
636816,CK-0100,GD-0600,7
636988,EM-0200,BC-1200,45
637149,MV-0300,DW-3950,34
637303,DB-3800,WH-0750,44
637498,JC-6200,GQ-0100,0
637526,JC-6200,JI-0200,0
637648,TR-0800,CW-2300,0
637687,TR-0800,NA-0100,1
637716,CK-0100,RS-1000,5
637824,CK-0100,RS-1000,1
637888,KO-0700,JL-1200,0
637922,BH-1900,DS-1400,18
637932,KO-0700,JH-0100,0
637978,BH-1900,DS-1400,20
638025,AL-1100,RC-1300,8
638246,DC-0725,EG-0050,0
638256,DC-0725,TJ-2250,22
638341,MS-0200,TJ-2250,43
638506,CN-0500,JR-2750,23
638578,BR-1100,KV-0050,0
638604,BR-1100,CJ-2400,6
638694,AD-0100,JB-1250,32
638743,AD-0100,BD-0950,0
638761,JM-2900,TN-0400,3
638763,AD-0100,AV-0300,26
639042,PR-0300,DS-2700,0
639225,ZM-0150,JJ-5000,25
639304,JL-2300,JR-3230,8
639357,JL-2300,AB-2250,67
639398,DS-3800,DL-2300,21
639417,MR-2500,RJ-0900,88
639512,DS-3800,JW-5300,15
639791,AS-1600,DW-1100,3
639961,RT-0150,DW-0700,25
640009,GS-1050,RJ-2000,-4
640171,JC-6200,OS-0200,0
640375,BH-1900,MA-0200,0
640452,AL-1100,JG-1250,23
640501,AL-1100,JL-1200,34
640534,BH-1900,JG-2500,0
640584,JM-2900,GQ-0100,0
640609,JM-2900,JI-0200,11
640803,EM-0200,MH-3650,23
640826,ZM-0150,DR-2800,36
640854,JL-2300,QD-0100,10
640921,JF-1900,RS-2500,0
641024,GS-1050,GH-1050,27
641104,TB-2650,DW-0700,0
641212,DB-3800,BB-1750,0
641382,CM-1500,RM-3050,1
641505,CM-1500,TM-1750,20
641636,BB-2425,DS-5150,6
641729,PM-0200,CG-1700,60
641769,KO-0700,BM-0330,0
641773,PM-0200,SG-0650,48
641782,KO-0700,CH-1500,38
641950,AS-1600,AO-0370,26
642011,CK-0100,BR-1450,0
642157,CK-0100,CW-3700,3
642309,MS-0100,TS-1650,0
642417,TB-2300,MT-0350,0
642446,PR-0300,AA-1900,0
642554,MR-2500,MB-5100,32
642833,SH-1100,PP-0400,0
642865,MR-2500,WG-0500,52
643069,KO-0700,TW-2700,0
643109,AR-1300,BR-0150,16
643126,AR-1300,BR-0150,28
643208,JM-0850,DK-0750,2
643222,AD-0100,CR-1150,15
643235,JM-0850,AJ-1200,0
643366,TB-2650,GQ-0100,56
643372,TB-2650,DS-2250,2
643476,AL-1100,KL-0800,27
643614,TS-0550,VD-0200,8
643830,TB-2300,JT-3600,0
643861,RT-0150,DH-1250,60
643927,RT-0150,PC-0300,10
644309,JM-2900,LK-0600,0
644476,BB-2425,JM-4300,6
644782,PR-0300,AT-0100,4
644798,PR-0300,RM-4600,19
644877,RW-3850,ER-0150,73
645078,MS-0100,JW-3050,0
645118,MS-0100,BC-0600,8
645125,JC-6200,PR-0400,2
645201,JC-6200,PW-0350,32
645228,JC-6200,PW-0350,21
645466,PR-0300,PC-0800,0
645488,PR-0300,AB-1500,49
645561,PR-0300,CC-5300,24
645776,RG-1850,NA-0100,1
645800,MS-0100,BB-2725,0
645862,MS-4100,BV-0150,0
645873,MS-4100,RM-5300,1
645970,JC-3100,GQ-0100,0
646016,RT-0150,HS-0130,11
646085,TB-2650,DS-1760,2
646184,DB-3800,DT-1970,0
646299,DB-3800,RM-1900,5
646427,GS-1050,JC-3550,0
646453,TB-2300,MW-2250,1
646756,JM-2900,DJ-2350,18
646857,CN-0500,BW-2650,0
646897,BH-1900,JN-1750,33
646933,CK-0250,DS-4300,0
646983,JF-1900,AB-2250,2
646990,JF-1900,KJ-0100,5
647027,JF-1900,KJ-0100,27
647140,SH-1100,KW-2800,7
647355,AL-1100,JW-3050,46
647358,AL-1100,AH-3350,8
647456,KO-0700,CW-3700,0
647594,KO-0700,BR-1450,7
647753,RL-0950,RS-1000,53
647790,AD-0100,AT-0100,33
647826,PM-0200,RN-0300,3
647910,PM-0200,AJ-1200,11
647938,PM-0200,DK-0750,30
647948,PM-0200,DK-0750,0
648014,MR-2500,RH-0700,31
648070,MR-2500,TB-1850,84
648508,PR-0300,KC-1800,0
648591,PR-0300,KC-1800,0
648837,TB-2650,KF-0500,31
649129,MS-0100,MH-1060,11
649257,EM-0200,NA-0100,40
649336,DB-3800,LJ-1150,-6
649361,DB-3800,BM-1250,0
649373,DB-3800,KT-0150,3
649403,JM-2900,KL-0600,2
649529,RG-1850,BC-0600,35
649542,TR-0800,JJ-1150,9
649545,RG-1850,BC-0600,4
649744,CS-1350,LW-0700,0
649781,CK-0250,DG-2450,55
650092,DC-0725,JB-8100,5
650144,RL-0950,MW-1750,0
650197,RL-0950,CC-5300,7
650250,RL-0950,CD-0200,0
650298,RW-3850,MR-1250,18
650360,SH-1100,JH-4050,8
650373,SH-1100,BI-0150,49
650422,AD-0100,BM-0800,3
650461,AD-0100,BM-0800,31
650515,BR-1100,RN-0300,-4
650541,BW-2625,DS-0600,6
650630,CN-0500,AC-2400,50
650700,RL-0950,LK-0600,1
650720,RL-0950,TB-1850,11
650858,BR-1100,TS-3500,3
650874,BR-1100,DS-4300,0
651141,MS-4100,KW-0960,5
651298,TB-2300,DS-2700,0
651347,JF-1900,DM-1300,0
651391,JF-1900,DH-1250,0
651418,CN-0500,RS-1000,0
651528,CN-0500,KC-0900,90
651781,AL-1100,BR-1050,2
651818,AL-1100,RM-4600,0
651885,AR-1300,RS-1000,0
651888,RW-3850,HC-0050,26
651930,RW-3850,HC-0050,27
651933,AR-1300,BM-0600,5
651945,RW-3850,SS-1300,0
652015,RW-3850,MB-5100,4
652106,TB-2300,DJ-0500,6
652170,AL-1100,DR-1100,30
652197,AL-1100,JC-3550,25
652238,TB-2300,JL-0230,14
652307,TB-2300,BW-0150,6
652368,RW-3850,MB-5250,3
652508,BR-1100,DH-1250,0
652677,JC-6200,CM-0900,48
652705,BH-1900,MP-0950,0
652922,RF-0500,TG-0950,0
652967,JM-0850,MW-2250,18
653064,AL-1100,RD-0050,27
653188,AL-1100,AW-1200,26
653233,KC-2350,BG-2100,2
653326,KC-2350,BM-0800,0
653406,CN-0500,PP-0800,19
653450,BB-2425,JN-1750,30
653499,BB-2425,TD-0700,1
653552,RW-3850,TJ-2250,15
653801,DB-3800,RJ-0900,10
653896,PR-0300,GQ-0100,31
653934,PR-0300,DS-2250,0
653953,MS-4100,KE-0550,0
653959,MS-4100,PR-0400,27
654023,JW-5650,CS-1250,26
654079,JW-5650,DM-4070,8
654261,MM-2570,RN-0300,0
654418,PM-0200,JS-4300,24
654454,JF-1900,AT-0100,51
654497,JF-1900,DS-4300,0
654567,TR-0800,UU-0100,1
654626,TR-0800,TM-1200,19
654687,MR-2500,KA-0750,0
654749,SB-1100,WM-1000,3
654763,MR-2500,WT-0200,23
654842,SB-1100,RA-0675,0
654978,TB-2650,TB-2700,26
655050,PM-0200,MP-0950,55
655066,AS-1600,AT-0100,9
655134,AS-1600,CH-1500,20
655254,CN-0500,RM-4600,17
655328,RM-0300,AK-0650,8
655629,DB-3800,CC-4000,-2
655835,MS-4100,JT-3300,11
655938,JC-6200,TJ-0950,26
655955,CP-0500,JA-0900,2
655964,JC-3100,PP-0400,1
656079,TT-0500,MB-5250,9
656132,TT-0500,DH-1250,20
656229,TT-0500,LR-0600,0
656383,PR-0300,VR-0200,0
657207,DC-0725,WH-0750,25
657230,JF-1900,NT-0150,-12
657344,SB-1100,SL-0500,0
657380,SB-1100,JW-3050,24
657545,RW-3850,JE-0350,1
657577,AL-1100,CP-2600,29
657618,RF-0500,MA-0200,0
657671,AL-1100,DR-1100,0
657704,AL-1100,MG-0600,0
657734,KC-2350,PA-0300,6
657823,KC-2350,UU-0100,0
657952,BW-0850,WM-1000,11
658090,MM-0912,DL-2300,69
658144,AL-1100,PC-0800,27
658155,AL-1100,ZB-0400,45
658195,MM-0912,DL-2300,26
658400,JM-2900,CW-3700,0
658450,JF-1900,AJ-1200,0
658499,AD-0100,JS-4300,0
658653,BB-2425,DM-1300,27
658909,LM-0800,JN-1750,0
659035,RF-0500,ER-0475,0
659074,RF-0500,JH-3675,0
659084,RF-0500,WT-0200,0
659169,RM-0300,KA-0625,0
659198,JW-5650,QD-0100,0
659303,TB-2650,SW-1720,0
659412,PR-0300,CG-2400,91
659492,BR-1100,JJ-1550,0
659567,NF-0250,WA-0100,20
659589,CK-0100,JB-3350,21
659595,CK-0100,TM-0850,33
659660,CP-0500,KA-0150,0
659663,CK-0100,TM-0850,17
659670,CK-0100,JP-4100,0
659777,RT-0150,PB-0750,3
659810,RT-0150,PB-0750,43
659817,RT-0150,RD-0050,21
660081,MS-4100,BR-1050,19
660086,PM-0200,GQ-0100,1
660195,MS-4100,DB-5100,12
660326,AS-1600,SS-1300,15
660443,JF-1900,RC-1550,37
660698,RF-0500,ZB-0200,38
660735,RT-0150,DR-1100,0
660748,RT-0150,MW-2250,0
660990,TT-0500,DK-0465,0
661117,EM-0200,SG-0650,29
661147,JW-5650,JN-1750,46
661179,JW-5650,KC-1800,0
661237,JW-5650,JN-1750,34
661281,JW-5650,TD-0700,0
661544,DC-0725,PM-0500,13
661617,JC-6200,CW-3700,11
661651,RM-0300,JB-0200,-1
662293,CK-0100,SS-1300,0
662371,CP-0500,JJ-1550,0
662557,PM-0200,AB-0650,32
662613,PM-0200,HS-0130,0
662968,RM-0300,MA-0200,38
663115,BH-1900,MA-0200,10
663353,AD-0100,ET-0200,68
663368,RW-3850,AJ-1200,0
663479,MR-2500,TR-0620,8
663527,KC-2350,RA-0650,17
663604,MR-2500,BB-2725,28
663635,KC-2350,RA-0650,59
663694,BB-2425,BM-1250,1
663820,SB-1100,BB-3400,0
663842,SB-1100,DB-3750,0
663965,DB-3800,WT-0200,44
664210,AR-1300,JL-0600,0
664213,NF-0250,MH-4000,2
664221,NF-0250,QR-0100,45
664252,AR-1300,TJ-2250,29
664317,NF-0250,HC-0050,0
664344,NF-0250,QR-0100,3
664493,MM-0912,SG-0650,0
664501,MS-4100,RJ-0900,0
664542,MS-4100,CR-0500,30
664592,MS-4100,PP-0400,40
664637,DO-0300,RJ-0900,11
664811,BW-0850,LR-0600,25
664905,PM-0200,CW-3700,11
664941,PM-0200,CW-3700,0
664965,DC-0725,CH-1500,74
665074,EM-0200,TB-2700,0
665246,MV-0300,JW-5100,0
665274,PR-0300,AB-1950,70
665583,RF-0500,BB-2725,28
665601,KC-2350,DR-1100,6
665622,KC-2350,MG-0600,0
665698,CP-0500,LT-0400,0
665817,CP-0500,MM-3800,0
665842,TB-2650,RP-0200,5
665956,TB-2650,MP-0950,0
666024,EM-0250,DD-0950,10
666238,JC-6200,RM-1300,0
666280,MS-4100,JA-1820,0
666358,PM-0200,KD-0100,6
666389,JM-2900,AT-0100,63
666493,PM-0200,KD-0100,35
666528,JM-2900,DB-5100,-1
666539,PM-0200,BM-2850,7
666644,BB-2425,AH-0250,3
666705,BB-2425,AH-0250,31
666739,BB-2425,AB-2250,0
666787,RT-0150,MG-1800,29
666821,RT-0150,CS-1250,16
666844,MM-0912,RJ-2000,30
666866,MM-0912,BG-2100,0
666923,CN-0500,ET-0200,0
666999,CN-0500,KC-0900,6
667306,JF-1900,MW-1750,0
667345,JF-1900,KA-0150,45
667473,TB-2300,MA-0200,14
667630,EM-0200,DR-3700,0
667655,EM-0200,NC-0100,17
667664,SB-1100,JH-5450,17
667735,SB-1100,BM-2000,26
667750,SB-1100,LC-0850,0
667858,RW-3850,TB-2700,0
667877,RW-3850,KA-0150,0
667982,EM-0250,TS-2050,26
667988,EM-0250,PP-0800,3
668091,BB-2425,CG-1700,44
668327,MR-2500,DB-0950,8
668354,ZM-0150,PW-1400,84
668408,MR-2500,AW-1450,0
668423,ZM-0150,RT-0475,10
668463,AL-1100,SA-1150,5
668507,DB-3800,VD-0200,0
668524,AL-1100,KW-2100,20
668848,LJ-1250,DJ-1600,18
668870,LJ-1250,EB-0800,15
669137,BH-1900,RJ-2000,23
669445,PR-0300,MS-2400,27
669488,PR-0300,DH-2150,1
669724,MC-0700,DR-2800,58
669732,MC-0700,BM-2000,0
669748,MC-0700,DR-2800,12
669802,SB-1100,CJ-2300,0
669803,CN-0500,NC-0100,1
669866,CN-0500,MJ-0600,0
669896,CN-0500,BM-0600,22
670121,JF-1900,TJ-0950,0
670189,RT-0150,LR-0600,1
670254,RT-0150,DH-1250,30
670343,MS-4100,SS-1700,0
670354,MS-4100,JH-5500,-1
670517,MR-2500,KA-0625,15
670752,CP-0500,TG-0950,0
670762,JM-2900,RJ-0900,0
671098,DB-3800,DR-2800,2
671242,TB-2650,KF-0500,15
671586,BR-1100,RN-0300,37
671631,AD-0100,AB-1950,42
671638,AD-0100,MM-3800,17
671640,BR-1100,SW-1550,0
671650,BR-1100,RN-0300,38
671780,ZM-0150,KJ-0650,22
671879,GS-1050,CW-3700,0
672095,RW-3850,GH-0300,9
672270,PM-0200,DR-0450,0
672297,AL-1100,CT-1500,0
672353,CN-0500,VD-0200,0
672413,AL-1100,KC-1800,15
672483,AL-1100,LK-0600,-1
672805,CN-0500,DR-0450,4
672814,AR-1300,TD-0700,-1
672841,KC-2350,LR-0600,13
672859,TB-2300,KR-0950,44
673091,DB-3800,BW-0770,0
673403,TB-2650,TJ-2250,0
673526,BB-2425,MW-2250,6
673666,BB-2425,MW-2250,2
673786,BR-1100,DA-0950,1
673839,DC-0725,RC-1550,25
673867,EM-0200,SM-3000,18
673984,EM-0200,AV-0300,16
674136,BG-0100,PA-0100,2
674178,BG-0100,VB-0075,0
674244,PM-0200,MA-0200,1
674344,PM-0200,DB-6100,0
674487,MC-0700,JH-3675,67
674599,JC-6200,JV-0425,68
674774,RF-0500,CG-1700,16
674876,RF-0500,BR-0150,0
674996,MS-4100,HC-0050,2
675128,JW-5650,JH-3210,19
675193,JW-5650,JH-3210,0
675213,MC-0700,BM-1250,0
675297,MM-0912,KC-1800,0
675511,NF-0250,WY-0300,39
675638,DB-3800,DG-1300,35
675659,DB-3800,PR-0200,0
675855,MS-0100,RJ-2000,7
675995,JM-0850,MM-3800,9
675998,BR-1100,JP-4150,12
676082,BB-2425,LW-0700,3
676124,JF-1900,DH-4000,1
676137,JF-1900,DH-4000,0
676236,DC-0725,TN-0400,4
676354,DC-0725,TN-0400,0
676520,TB-2300,TM-1200,2
676553,PM-0200,MP-0950,28
676587,PM-0200,SS-1700,5
676611,PM-0200,JM-1600,4
676656,PM-0200,RP-0200,0
676688,BO-0650,EB-0800,25
676753,CP-0500,ET-0200,0
676830,RW-3850,TM-0850,24
676996,BH-1900,RN-0300,0
677008,AD-0100,JJ-5000,2
677200,BB-2425,ZB-0400,0
677391,MH-1600,PW-1400,11
677404,MR-2500,DL-2300,0
677514,MH-1600,RA-0675,13
677524,MR-2500,DJ-0500,6
677557,MR-2500,CF-0650,2
677723,RF-0500,EP-0550,-1
677730,RF-0500,AH-0250,20
677829,MS-0100,LD-0150,4
677883,MS-0100,CC-4000,-2
677907,MS-0100,LD-0150,20
678015,JC-6200,DT-1950,14
678315,JF-1900,RM-3050,4
678355,JF-1900,TJ-2250,25
678456,TR-0800,BG-2100,17
678460,RT-0150,RM-2000,12
678506,TR-0800,NH-1225,0
678581,KC-2350,KC-1800,28
679006,PR-0300,JH-5500,17
679064,CP-0500,LH-0300,0
679080,CP-0500,RN-0300,23
679363,TB-2300,SG-0650,4
679566,TR-0800,KC-1800,36
679628,TR-0800,LK-0600,32
679631,TR-0800,LK-0600,17
679877,AR-1300,TP-2000,2
679939,BH-1900,JB-8800,27
680025,DB-3800,KJ-0100,50
680131,NF-0250,RN-0300,10
680139,AD-0100,JJ-1550,0
680154,NF-0250,LH-0300,19
680171,NF-0250,GI-1300,0
680247,TB-2650,RA-0675,0
680282,MR-2500,CM-3400,-2
680311,MR-2500,TN-0400,0
680379,EM-0200,PR-0200,7
680386,EM-0200,WB-0700,6
680471,EM-0200,QD-0400,0
680708,JW-5650,DL-2300,1
680990,MM-0912,DA-0950,2
681042,MM-0912,NA-0100,5
681129,BB-2425,MT-0350,11
681247,RT-0150,MW-2250,21
681445,BG-0100,TM-0850,15
681621,LJ-1250,JL-0230,54
681692,BR-1100,AR-2000,2
681707,BR-1100,RS-1000,26
681751,LJ-1250,KC-0900,0
681799,BO-0650,CJ-2050,0
682024,MS-0200,KD-0100,52
682099,MS-0200,TW-2700,2
682137,AR-1300,GQ-0100,24
682399,EM-0200,RM-4100,11
682481,NF-0250,RJ-0900,-7
682695,JW-5650,DT-1970,0
682781,MR-2500,LD-0150,-5
682811,CN-0500,DB-3750,22
682928,DB-3800,KC-1800,0
683033,TB-2650,ET-0200,25
683282,BH-1900,ME-0100,0
683348,MS-0200,RJ-2000,2
683354,MS-0200,DS-1760,22
683499,AD-0680,RN-0300,31
683643,MM-0912,DH-4000,5
683778,JC-6200,JW-0750,29
683964,PR-0300,DT-1950,25
684032,BO-0650,JV-0425,0
684199,DC-0725,JM-1600,66
684211,DC-0725,MP-0950,58
684229,DC-0725,TB-2400,38
684354,TB-2300,MJ-0600,99
684370,TB-2300,BM-0600,0
684432,MH-1600,JJ-4250,5
684456,MH-1600,BB-2530,1
685057,SB-1100,LM-1100,0
685098,TT-0500,ER-0175,7
685177,JM-0850,JT-0650,25
685316,MS-4100,TJ-2250,58
685334,CK-0250,DS-2250,0
685627,MM-0912,BS-2300,9
685766,AD-0100,ST-1150,3
685825,AM-1150,WG-0500,23
685875,BR-1100,RN-0300,0
685881,AM-1150,RG-1250,27
686031,JC-3100,RS-1000,4
686227,CW-1900,JC-6400,48
686273,AS-1600,JV-0425,0
686304,PR-0300,DJ-1600,5
686490,KC-2350,KF-0500,9
686661,MR-2500,LK-0600,0
686695,SR-0450,KC-1800,10
686884,MC-0700,SS-1300,0
687510,JW-5650,TJ-2250,9
687547,MC-0700,DR-1100,24
687580,KM-2560,MG-0600,31
687632,KM-2560,CP-2600,18
687634,RF-0500,TM-2850,-2
687689,KM-2560,MW-2250,-2
687811,JC-6200,JT-3300,3
687931,BB-2425,KI-0150,84
687948,MR-2500,PP-0800,3
688019,TY-0100,VD-0200,6
688164,MH-1600,AB-2250,9
688330,EM-0200,CT-1500,0
688489,ZM-0150,MB-5250,0
688513,ZM-0150,JC-3550,51
688812,JC-3100,MP-0950,90
688823,JC-3100,MP-0950,3
688980,JM-0850,MB-5050,0
689005,DC-0725,MH-4000,34
689012,DC-0725,DR-0450,43
689153,AR-1300,DA-0950,1
689214,BR-1100,JB-8150,13
689344,BO-0650,RS-0962,0
689358,BR-1100,BM-0330,0
689407,PR-0300,RJ-2000,42
689505,PR-0300,BG-2100,1
689588,BG-0100,AJ-1200,14
689619,BG-0100,VB-0350,16
689706,BG-0100,SW-1550,14
689850,SB-1100,DB-5450,39
689883,SB-1100,TM-0850,3
690057,DC-0725,KR-0460,1
690518,TB-2300,DR-1100,18
690705,ZM-0150,EP-0550,0
690827,AS-1600,NO-0300,46
690829,JM-0850,MP-0950,46
690956,RT-0150,VD-0200,0
691143,BR-1100,DS-2700,-1
691209,BR-1100,JS-4300,0
691288,BB-2425,BR-0350,13
691306,BB-2425,DB-3750,0
691651,TT-0500,DO-0050,0
691681,KM-2560,AT-0230,37
691828,JW-5650,HJ-0400,23
692066,RW-3850,TJ-2250,0
692249,CP-0500,MD-0060,6
692252,AR-1300,JB-3350,0
692362,EM-0200,AS-0600,9
692414,EM-0200,HS-0130,35
692449,EM-0200,CM-3400,32
692817,RF-0500,LM-1100,0
692838,RF-0500,ML-0500,0
692845,RF-0500,AT-0230,3
693166,MR-2500,JS-0500,3
693265,RM-0300,VB-0350,0
693348,RM-0300,RM-1600,15
693378,BR-1100,JP-4150,12
693444,BR-1100,CR-1150,38
693447,AD-0680,JH-2100,6
693506,AD-0680,WG-0500,7
693602,BB-2425,AH-0250,0
693641,BH-1900,DH-4000,15
693675,BB-2425,KJ-0100,27
693719,JF-3100,DS-1400,5
693780,ZM-0150,JF-3060,23
693877,KM-2560,WC-0300,24
693980,KM-2560,WB-0700,1
694075,SB-1100,JC-1800,0
694226,JC-6200,JI-0200,0
694264,JC-6200,TW-1750,26
694336,JC-6200,GQ-0100,21
